[INFO][Wed, 10 Dec 25 10:00:03 +0800][dfcd50b8-42ad-993a-5f18-ba3880e2a4b5][Cli] - [nocodecodegen][Sql][0.1143][nocodecodegen/mainAction]SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'cms_modules' AND `TABLE_SCHEMA` = DATABASE()

[INFO][Wed, 10 Dec 25 10:00:03 +0800][dfcd50b8-42ad-993a-5f18-ba3880e2a4b5][Cli] - [nocodecodegen][Sql][0.1077][nocodecodegen/mainAction]DESCRIBE `cms_modules`

[INFO][Wed, 10 Dec 25 10:00:04 +0800][dfcd50b8-42ad-993a-5f18-ba3880e2a4b5][Cli] - [nocodecodegen][Sql][0.1327][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1
[INFO][Wed, 10 Dec 25 10:52:03 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1109][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:52:03 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1188][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:52:05 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1128][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:52:06 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1218][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:52:15 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1116][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:52:15 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1114][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:52:18 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1128][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:52:18 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1148][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:52:20 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1183][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:04:44 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1308][nocodecodegen/mainAction]SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'cms_modules' AND `TABLE_SCHEMA` = DATABASE()

[INFO][Wed, 10 Dec 25 11:04:44 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1109][nocodecodegen/mainAction]DESCRIBE `cms_modules`

[INFO][Wed, 10 Dec 25 11:04:44 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1159][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:04:44 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1274][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:07:37 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1201][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:07:37 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1138][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:07:50 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1115][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:07:50 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1122][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:09:46 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1120][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:09:47 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1714][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:09:52 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1354][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:09:52 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1104][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:09:56 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1125][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:09:56 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1111][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:11:48 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1119][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:11:49 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1134][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:11:54 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1106][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:11:54 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1106][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:12:01 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1103][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:12:01 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1112][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:13:53 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1141][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:13:53 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1161][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:13:56 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1119][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:13:56 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1115][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:14:00 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1120][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:14:01 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1471][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:15:57 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1124][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:15:57 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1102][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:15:59 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1130][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:15:59 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1102][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:16:04 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1119][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:16:04 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1101][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:18:31 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1108][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 11:18:31 +0800][62600783-84c9-fc60-82fb-80b83b6a6414][Cli] - [nocodecodegen][Sql][0.1107][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

